ord;audk;ordfl;beyg;mark
rísottó;513396;hk;rísottó;NFET,ÞFET,ÞGFET
rísottó;513396;hk;rísottós;EFET
rommí;484446;hk;rommís;EFET
rommí;484446;hk;rommí;NFET,ÞFET,ÞGFET
rykti;3011;hk;ryktis;EFET
rykti;3011;hk;rykti;NFET,ÞFET,ÞGFET
röntgen;479178;hk;röntgen;NFET,ÞFET,ÞGFET
röntgen;479178;hk;röntgens;EFET
saffran;3032;hk;saffran;NFET,ÞFET,ÞGFET
saffran;3032;hk;saffrans;EFET
seleníum;492878;hk;seleníums;EFET
seleníum;492878;hk;seleníum;NFET,ÞFET,ÞGFET
sermi;3095;hk;sermi;NFET,ÞFET,ÞGFET
sermi;3095;hk;sermis;EFET
sesíum;3098;hk;sesíum;NFET,ÞFET,ÞGFET
sesíum;3098;hk;sesíums;EFET
seyði;3103;hk;seyði;NFET,ÞFET,ÞGFET
seyði;3103;hk;seyðis;EFET
silki;3124;hk;silki;NFET,ÞFET,ÞGFET
silki;3124;hk;silkis;EFET
skítti;3214;hk;skítti;NFET,ÞFET,ÞGFET
skítti;3214;hk;skíttis;EFET
skrípó;3271;hk;skrípós;EFET
skrípó;3271;hk;skrípó;NFET,ÞFET,ÞGFET
skyndi;3314;hk;skyndis;EFET
skyndi;3314;hk;skyndi;NFET,ÞFET,ÞGFET
smælki;3416;hk;smælki;NFET,ÞFET,ÞGFET
smælki;3416;hk;smælkis;EFET
snitsel;477537;hk;snitsel;NFET,ÞFET,ÞGFET
snitsel;477537;hk;snitsels;EFET
spagettí;483814;hk;spagettí;NFET,ÞFET,ÞGFET
spagettí;483814;hk;spagettís;EFET
stífelsi;381926;hk;stífelsis;EFET
stífelsi;381926;hk;stífelsi;NFET,ÞFET,ÞGFET
strontíum;3609;hk;strontíums;EFET
strontíum;3609;hk;strontíum;NFET,ÞFET,ÞGFET
súkkulaði;3653;hk;súkkulaðis;EFET
súkkulaði;3653;hk;súkkulaði;NFET,ÞFET,ÞGFET
svekkelsi;464786;hk;svekkelsi;NFET,ÞFET,ÞGFET
svekkelsi;464786;hk;svekkelsis;EFET
sveppi;3678;hk;sveppis;EFET
sveppi;3678;hk;sveppi;NFET,ÞFET,ÞGFET
tellúr;3780;hk;tellúr;NFET,ÞFET,ÞGFET
tellúr;3780;hk;tellúrs;EFET
tertíer;3792;hk;tertíer;NFET,ÞFET,ÞGFET
tertíer;3792;hk;tertíers;EFET
timjan;486356;hk;timjan;NFET,ÞFET,ÞGFET
timjan;486356;hk;timjans;EFET
tímían;486357;hk;tímían;NFET,ÞFET,ÞGFET
tímían;486357;hk;tímíans;EFET
títaníum;479992;hk;títaníums;EFET
títaníum;479992;hk;títaníum;NFET,ÞFET,ÞGFET
tónik;477364;hk;tóniks;EFET
tónik;477364;hk;tónik;NFET,ÞFET,ÞGFET
tréni;3862;hk;trénis;EFET
tréni;3862;hk;tréni;NFET,ÞFET,ÞGFET
tæri;3922;hk;tæris;EFET
tæri;3922;hk;tæri;NFET,ÞFET,ÞGFET
úraníum;382637;hk;úraníum;NFET,ÞFET,ÞGFET
úraníum;382637;hk;úraníums;EFET
Vatíkan;431574;hk;Vatíkans;EFET
Vatíkan;431574;hk;Vatíkan;NFET,ÞFET,ÞGFET
velúr;3991;hk;velúr;NFET,ÞFET,ÞGFET
velúr;3991;hk;velúrs;EFET
vetni;4008;hk;vetnis;EFET
vetni;4008;hk;vetni;NFET,ÞFET,ÞGFET
vægi;4073;hk;vægi;NFET,ÞFET,ÞGFET
vægi;4073;hk;vægis;EFET
vændi;4076;hk;vændis;EFET
vændi;4076;hk;vændi;NFET,ÞFET,ÞGFET
ytterbíum;4091;hk;ytterbíum;NFET,ÞFET,ÞGFET
ytterbíum;4091;hk;ytterbíums;EFET
þétti;4113;hk;þéttis;EFET
þétti;4113;hk;þétti;NFET,ÞFET,ÞGFET
þýfi;4192;hk;þýfis;EFET
þýfi;4192;hk;þýfi;NFET,ÞFET,ÞGFET
þykkni;4186;hk;þykkni;NFET,ÞFET,ÞGFET
þykkni;4186;hk;þykknis;EFET
æði;4198;hk;æðis;EFET
æði;4198;hk;æði;NFET,ÞFET,ÞGFET
ætterni;4205;hk;ætterni;NFET,ÞFET,ÞGFET
ætterni;4205;hk;ætternis;EFET
öðli;4210;hk;öðlis;EFET
öðli;4210;hk;öðli;NFET,ÞFET,ÞGFET
örvi;4219;hk;örvis;EFET
örvi;4219;hk;örvi;NFET,ÞFET,ÞGFET
